city,name,description,rating,location,url,cid
Aix en Provence,Aquabella Hôtel & Spa,"Entouré d'un magnifique jardin, l'Aquabella propose des chambres de style provençal ainsi qu'un accès gratuit au spa. Il est situé dans le centre d'Aix-en-Provence, à quelques pas de la vieille ville....",8.4,"Centre historique d'Aix-en-Provence, Aix-en-Provence",https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,Hôtel Rotonde,"L'Hôtel Rotonde est situé dans le centre d'Aix-en-Provence, à 5 minutes à pied de la gare SNCF. ",8.0,Aix-en-Provence,https://www.booking.com/hotel/fr/rotonde.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Lyon,Les Bulles de Mona 149 -PROXIMITE GARE DE LYON-,"L'établissement Les Bulles de Mona 149 -PROXIMITE GARE DE LYON- est situé à Lyon, à 1,4 km de la gare Part-Dieu et à 4 km du musée Miniature et Cinéma. ",8.8,"3e arr., Lyon",https://www.booking.com/hotel/fr/les-bulles-de-mona-proximite-gare-de-lyon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Marseille,Hotel Le M,"L'Hotel Le M propose un hébergement 3 étoiles à Marseille, à 2,7 km de la plage des Catalans et à 600 mètres de la station de métro Castellane. ",8.5,"Castellane et Préfecture, Marseille",https://www.booking.com/hotel/fr/le-m-marseille1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkZWYzZjdlNzctODI5MC00YjczLWE0MGQtOTc5YzVmMDE1Nzdh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fd6246e44c0e01b1&srepoch=1683194698&from=searchresults&map=1,24
Aix en Provence,HOTEL RESTAURANT OLYMPE,"Situé à Aix-en-Provence, à 27 km de la gare de Marseille-Saint-Charles, l'HOTEL RESTAURANT OLYMPE possède un jardin, une terrasse, un salon commun et un parking privé gratuit. ",7.8,Aix-en-Provence,https://www.booking.com/hotel/fr/restaurant-olympe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,Odalys City Aix en Provence Les Floridianes,L'Odalys City Aix en Provence Les Floridianes vous accueille à 5 minutes à pied des cafés et des fontaines bordant le cours Mirabeau. ,7.9,Aix-en-Provence,https://www.booking.com/hotel/fr/les-floridianes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,Best Western Le Galice Centre Ville,"Situé à 10 minutes à pied du centre d’Aix-en-Provence, le Best Western Le Galice Centre Ville dispose d’une piscine extérieure ouverte en saison et d’une terrasse. ",7.7,Aix-en-Provence,https://www.booking.com/hotel/fr/best-western-le-galice.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,Hotel des Arts,"Installé à 4 minutes à pied du cœur d’Aix-en-Provence, l’Hotel des Arts vous propose des chambres dotées de la climatisation et d’une connexion Wi-Fi gratuite. ",7.1,"Centre historique d'Aix-en-Provence, Aix-en-Provence",https://www.booking.com/hotel/fr/arts.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,Appartement centre historique,"Situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille-Saint-Charles et de la station de métro Joliette, l'Appartement centre historique propose une connexion Wi-Fi gratuite. ",9.0,"Centre historique d'Aix-en-Provence, Aix-en-Provence",https://www.booking.com/hotel/fr/appartement-centre-historique-aix-en-provence4.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,Hôtel Cézanne Boutique-Hôtel,"L’Hôtel Cézanne Boutique-Hôtel, situé dans le centre d’Aix-en-Provence, propose 55 chambres. L’établissement possède également une terrasse et un salon. ",8.1,Aix-en-Provence,https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,La Caravelle,"Au cœur d'Aix-en-Provence, l'hôtel La Caravelle vous accueille à moins de 8 minutes à pied du cours Mirabeau, du musée Granet et du palais des congrès. ",7.7,"Centre historique d'Aix-en-Provence, Aix-en-Provence",https://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,Aparthotel Adagio Aix-en-Provence Centre,"L'Aparthotel Adagio Aix-en-Provence Centre se situe dans une rue paisible du centre de la commune d'Aix-en-Provence, à 10 minutes à pied des cafés et des fontaines du cours Mirabeau. ",8.4,Aix-en-Provence,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,Renaissance Aix-en-Provence Hotel,"Situé à moins de 10 minutes à pied du centre d'Aix-en-Provence, le Renaissance Aix-en-Provence Hotel propose une réception ouverte 24h/24, des journaux et une connexion Wi-Fi gratuite. ",8.3,Aix-en-Provence,https://www.booking.com/hotel/fr/renaissance-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,Negrecoste Hôtel & Spa,"Doté d’une terrasse bien exposée, le Negrecoste Hôtel & Spa est un établissement du XVIIIe siècle situé au cœur du cours Mirabeau, à 10 minutes de marche de la gare SNCF et de la gare routière...",7.6,"Centre historique d'Aix-en-Provence, Aix-en-Provence",https://www.booking.com/hotel/fr/grand-negre-coste.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,1
Aix en Provence,City Résidence Aix-en-Provence,"Situé à 10 minutes en voiture du centre historique, l'établissement City Residence Aix-en-Provence propose des appartements et des studios indépendants dotés d'une télévision par satellite à écran...",7.2,Aix-en-Provence,https://www.booking.com/hotel/fr/appart-valley-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Aix en Provence,Hôtel Vendôme,"Situé à deux pas du centre historique d'Aix-en-Provence et du magnifique Pavillon de Vendôme, cet hôtel propose des chambres insonorisées, climatisées et équipées d'une télévision à écran plat avec...",7.4,Aix-en-Provence,https://www.booking.com/hotel/fr/ha-tel-vendome.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkMGQzYmJkODUtYjU5Yi00MGUwLTgyOGEtNjQ1YzY3NzkyMjQ22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=bb5346e43a7a00b5&srepoch=1683194698&from=searchresults&map=1,1
Lyon,MEININGER Hotel Lyon Centre Berthelot,"Installé à Lyon, le MEININGER Hotel Lyon Centre Berthelot propose un bar, un parking privé, un salon commun et une terrasse. ",8.4,"7e arr., Lyon",https://www.booking.com/hotel/fr/meininger-lyon-centre-berthelot.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,Residence Montempo Lyon Cite Internationale,"La Residence Montempo Lyon Cite Internationale propose un appart'hôtel à proximité du parc de la Tête d'Or, au cœur du quartier du centre des congrès et à 15 minutes de route du centre-ville de Lyon. ",7.9,"6e arr., Lyon",https://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,Lagrange Aparthotel Lyon Lumière,"Le Lagrange Aparthotel Lyon Lumière dispose d’un spa avec hammam et bain à remous ; l’établissement se trouve à mi-chemin entre les stations de métro Sans Souci et Monplaisir-Lumière, directes pour la...",8.0,"3e arr., Lyon",https://www.booking.com/hotel/fr/lagrange-city-apartha-tel-lyon-lumia-re.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,"Radisson Blu Hotel, Lyon","Situé à 300 mètres de la gare Part-Dieu, l'établissement Radisson Blu Hotel, Lyon est doté d'un restaurant-bar offrant une vue panoramique sur Lyon depuis le 32ème étage de l'emblématique tour...",7.9,"3e arr., Lyon",https://www.booking.com/hotel/fr/radisson-blu-hotel-lyon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,Appart'City Classic Lyon Part Dieu Villette,"L’Appart'City Classic Lyon Part Dieu Villette se trouve à Lyon, à 500 mètres de la gare de Lyon Part-Dieu et à 800 mètres de la rue Garibaldi. ",7.7,"3e arr., Lyon",https://www.booking.com/hotel/fr/appart-city-cap-affaires-lyon-partdieu.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,Hôtel Chromatics & Restaurant Hill Club,"L’Hôtel Chromatics & Restaurant Hill Club est situé sur la Presqu’île de Lyon, à 6 minutes à pied de la gare et de la station de métro Perrache. ",7.5,"2e arr., Lyon",https://www.booking.com/hotel/fr/perrache.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,Greet Hotel Lyon Confluence,"Doté d'une terrasse, d’un bar et d'un restaurant, le Greet Hotel Lyon Confluence propose des hébergements avec une connexion Wi-Fi gratuite dans le quartier de la Presqu'île de Lyon, à 18 minutes de...",8.1,"2e arr., Lyon",https://www.booking.com/hotel/fr/greet-hotel-lyon-confluence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,Résidence Montempô Part Dieu,"Située à Lyon, la Résidence Montempô Part Dieu propose des studios et des appartements entièrement équipés. ",7.5,"3e arr., Lyon",https://www.booking.com/hotel/fr/residence-hoteliere-temporim-part-dieu.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,B&B HOTEL LYON Centre Perrache Berthelot,"Ouvert en décembre 2017, le B&B HOTEL LYON Centre Perrache Berthelot se situe à 9 minutes de marche de l'arrêt de transports en commun le plus proche. ",7.8,"7e arr., Lyon",https://www.booking.com/hotel/fr/b-amp-b-lyon-centre-perrache-berthelot.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,Appartement Lyon Centre Confluence 100 m2 Parking Terrasses,L'Appartement Lyon Centre Confluence 100 m2 Parking Terrasses est idéalement situé dans le centre de Lyon et dispose d'un salon commun. ,9.0,"2e arr., Lyon",https://www.booking.com/hotel/fr/appartement-lyon-centre-confluence-100-m2-parking-terrasses.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,Residhome Lyon Gerland,"Le Residhome Lyon Gerland est situé dans le quartier Gerland de Lyon, au pied de la station de métro Jean Jaurès. Il propose des appartements non-fumeurs avec connexion Wi-Fi gratuite. ",7.6,"7e arr., Lyon",https://www.booking.com/hotel/fr/residence-park-avenue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from=searchresults&map=1,23
Lyon,Hotel Carlton Lyon - MGallery Hotel Collection,"Occupant un bâtiment datant de 1894, l’Hotel Carlton Lyon - MGallery Hotel Collection vous accueille sur la Presqu’île de Lyon, à 5 minutes à pied de la station de métro Cordeliers. ",8.5,"2e arr., Lyon",https://www.booking.com/hotel/fr/carlton-lyon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Lyon,MOB HOTEL Lyon Confluence,"Installé à 2 minutes à pied du musée des Confluences et à 10 minutes de marche d’un centre commercial, le MOB HOTEL Lyon Confluence vous propose un restaurant et une connexion Wi-Fi gratuite dans...",7.9,"2e arr., Lyon",https://www.booking.com/hotel/fr/mob-lyon-confluence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALIhs6iBsACAdICJDU0ODRhYjVkLWJjYWYtNDQ3YS05Y2E5LTA3NmYwNTA1ZDE3ZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8dba46e4bbb10023&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,23
Marseille,Maisons du Monde Hôtel & Suites - Marseille Vieux Port,"Surplombant le Vieux-Port, l’établissement Maisons du Monde Hôtel & Suites - Marseille Vieux Port vous accueille au cœur de Marseille. Il propose des chambres modernes et climatisées. ",8.5,"Vieux Port - La Canebière, Marseille",https://www.booking.com/hotel/fr/maisondumondehotelandsuitesmarseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkZWYzZjdlNzctODI5MC00YjczLWE0MGQtOTc5YzVmMDE1Nzdh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=fd6246e44c0e01b1&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,24
Marseille,Toyoko INN Marseille Saint Charles,"Situé à Marseille, à seulement 5 minutes à pied de la gare de Marseille Saint-Charles, le Toyoko INN Marseille Saint Charles dispose d’un jardin et d’une connexion Wi-Fi gratuite. ",7.8,"Saint-Charles, Marseille",https://www.booking.com/hotel/fr/toyoko-inn-marseille-saint-charles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkZWYzZjdlNzctODI5MC00YjczLWE0MGQtOTc5YzVmMDE1Nzdh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=fd6246e44c0e01b1&srepoch=1683194698&from=searchresults&map=1,24
Marseille,Aparthotel Adagio Marseille Timone,L'Aparthotel Adagio Marseille Timone propose des hébergements indépendants bénéficiant de services hôteliers. ,7.7,"Baille-La Timone, Marseille",https://www.booking.com/hotel/fr/hipark-residences-marseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsmGzqIGwAIB0gIkZWYzZjdlNzctODI5MC00YjczLWE0MGQtOTc5YzVmMDE1Nzdh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=fd6246e44c0e01b1&srepoch=1683194698&from_sustainable_property_sr=1&from=searchresults&map=1,24
